date,closed,report,query_string,lat,lng,query_score,field_score
8/14/2020,1.0,***LANE CLOSURE*** Pointe Coupee Parish,***LANE+CLOSURE***+Pointe+Coupee+Parish,30.70911,-91.60079,0.55,"{'state': 1.0, 'county': 1.0}"
8/14/2020,0.0,"RESCHEDULED!! I-10 EB between MM 114.5 and Exit 115 - LA 347 (Henderson, Cecilia), St. Martin Parish, Alternating Lane Closures","RESCHEDULED!!+I-10+EB+between+MM+114.5+and+Exit+115+-+LA+347+(Henderson,+Cecilia),+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
8/13/2020,-1.0,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
8/13/2020,1.0,Emergency Lane Closure - I-10 WB (City Park Lake Bridge) - East Baton Rouge Parish,Emergency+Lane+Closure+-+I-10+WB+(City+Park+Lake+Bridge)+-+East+Baton+Rouge+Parish,30.53775,-91.09512,0.32,"{'state': 1.0, 'county': 1.0}"
8/13/2020,-1.0,"US 90B, Orleans Parish","US+90B,+Orleans+Parish",30.01412,-89.93987,0.96,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
8/13/2020,-1.0,"I-10 Williams Blvd. to I-10/I-610 Split, Jefferson Parish, H.009054","I-10+Williams+Blvd.+to+I-10/I-610+Split,+Jefferson+Parish,+H.009054",29.977,-90.24542,0.55,"{'state': 1.0, 'county': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
8/13/2020,-1.0,"I-10, Jefferson Parish","I-10,+Jefferson+Parish",29.99863,-90.17604,0.78,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/13/2020,0.0,** UPDATE*** Lane Closure CANCELLED*****DOTD announces upcoming I-110 lane closure in East Baton Rouge Parish,**+UPDATE***+Lane+Closure+CANCELLED*****DOTD+announces+upcoming+I-110+lane+closure+in+East+Baton+Rouge+Parish,0.0,0.0,0.0,0.0
8/13/2020,-1.0,"LA 541 (River Road), Jefferson Parish, H.012553.6","LA+541+(River+Road),+Jefferson+Parish,+H.012553.6",29.91991,-90.20114,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/13/2020,1.0,"**UPDATE**  LA 1208-2 (Sterkx Road); Alexandria, Rapides Parish; H.014321; Road Closure","**UPDATE**++LA+1208-2+(Sterkx+Road);+Alexandria,+Rapides+Parish;+H.014321;+Road+Closure",0.0,0.0,0.0,0.0
8/13/2020,0.0,"LA 128, Franklin Parish *Update: OPEN*","LA+128,+Franklin+Parish+*Update:+OPEN*",32.03504,-91.73865,0.58,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/13/2020,1.0,"LA 16, Livingston Parish, Road Closure, S.P. H.013724","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013724",0.0,0.0,0.0,0.0
8/13/2020,-1.0,"LA 18 (River Road), St. Charles Parish, S.P. H.012600","LA+18+(River+Road),+St.+Charles+Parish,+S.P.+H.012600",29.95299,-90.31028,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/13/2020,-1.0,"I-310, St. Charles Parish, S.P. H.012617","I-310,+St.+Charles+Parish,+S.P.+H.012617",30.18101,-93.23806,0.53,"{'state': 1.0, 'city': 0.5, 'streets': [0.85]}"
8/13/2020,-1.0,"LA 3152 Clearview Pkwy W. Metairie to Argonne St., Jefferson Parish, H.012571","LA+3152+Clearview+Pkwy+W.+Metairie+to+Argonne+St.,+Jefferson+Parish,+H.012571",30.0039,-90.18556,0.61,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
8/13/2020,1.0,UPDATE: Intermittent lane closures on LA 14 southbound from 19th Street to Prien Lake Road – Calcasieu Parish,UPDATE:+Intermittent+lane+closures+on+LA+14+southbound+from+19th+Street+to+Prien+Lake+Road+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/12/2020,1.0,"UPDATE: H.012076, LA 415: Improvements at Plantation Ave, West Baton Rouge Parish","UPDATE:+H.012076,+LA+415:+Improvements+at+Plantation+Ave,+West+Baton+Rouge+Parish",0.0,0.0,0.0,0.0
8/12/2020,-1.0,"US 90B, Crescent City Connection, Orleans Parish","US+90B,+Crescent+City+Connection,+Orleans+Parish",29.93771,-90.06167,0.82,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/12/2020,-1.0,H.013579.6 – Interstate 10 (I-10) -- East Baton Rouge,H.013579.6+–+Interstate+10+(I-10)+--+East+Baton+Rouge,30.42012,-91.081,0.63,"{'state': 1.0, 'city': 1.0, 'streets': [0.9]}"
8/12/2020,-1.0,"H.012395, LA 415 & US 190 Overlay, West Baton Rouge Parish","H.012395,+LA+415+&+US+190+Overlay,+West+Baton+Rouge+Parish",30.49753,-91.27854,0.67,"{'state': 1.0, 'streets': [1.0]}"
8/12/2020,-1.0,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
8/12/2020,1.0,***UPDATE***LA 384 (Big Lake Road) Southbound Lane Closure: MP 16.2 through MP 16.3 south of Black Bayou Bridge - Calcasieu Parish,***UPDATE***LA+384+(Big+Lake+Road)+Southbound+Lane+Closure:+MP+16.2+through+MP+16.3+south+of+Black+Bayou+Bridge+-+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/12/2020,-1.0,"LA 47, St. Bernard Parish, H.013560.6","LA+47,+St.+Bernard+Parish,+H.013560.6",29.95389,-89.99393,0.67,"{'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
8/12/2020,-1.0,"US 90, Jefferson and St. Charles Parish, H.012051.6","US+90,+Jefferson+and+St.+Charles+Parish,+H.012051.6",29.8779,-90.43458,0.55,"{'state': 1.0, 'county': 1.0, 'city': 0.64, 'streets': [1.0]}"
8/12/2020,1.0,"**UPDATE** LA 3144 (Edgewood Dr.) at Susek Dr., Pineville, Rapides Parish;  H.008263;  Concrete Pouring","**UPDATE**+LA+3144+(Edgewood+Dr.)+at+Susek+Dr.,+Pineville,+Rapides+Parish;++H.008263;++Concrete+Pouring",0.0,0.0,0.0,0.0
8/12/2020,1.0,"EXTENDED!  I-10 EB between MM 114.5 & Exit 115 - LA 347 (Henderson, Cecilia), St. Martin Parish, Alternating Lane Closures","EXTENDED!++I-10+EB+between+MM+114.5+&+Exit+115+-+LA+347+(Henderson,+Cecilia),+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
8/12/2020,0.0,LA 69 (ASSUMPTION PARISH) ROAD CLOSURE - ROAD OPEN,LA+69+(ASSUMPTION+PARISH)+ROAD+CLOSURE+-+ROAD+OPEN,0.0,0.0,0.0,0.0
8/12/2020,-1.0,"REVISED:  I-10, from Clearview Parkway to Causeway Boulevard, Jefferson Parish","REVISED:++I-10,+from+Clearview+Parkway+to+Causeway+Boulevard,+Jefferson+Parish",0.0,0.0,0.0,0.0
8/11/2020,-1.0,"US 61 from RR Overpass to LA 50, in Jefferson & St. Charles Parish, S.P. No H.000320","US+61+from+RR+Overpass+to+LA+50,+in+Jefferson+&+St.+Charles+Parish,+S.P.+No+H.000320",30.46254,-91.10283,0.51,"{'state': 1.0, 'district': 0.59, 'streets': [1.0]}"
8/11/2020,1.0,LA 27 ELLENDER BRIDGE (OVER INTRACOASTAL WATERWAY) MP 71.4 ALTERNATING LANE CLOSURE – CALCASIEU PARISH,LA+27+ELLENDER+BRIDGE+(OVER+INTRACOASTAL+WATERWAY)+MP+71.4+ALTERNATING+LANE+CLOSURE+–+CALCASIEU+PARISH,0.0,0.0,0.0,0.0
8/11/2020,1.0,"I-10 WB from MM 108 (Bayou Teche) to MM 107 (Weigh Station), Lafayette Parish, Lane Closure","I-10+WB+from+MM+108+(Bayou+Teche)+to+MM+107+(Weigh+Station),+Lafayette+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
8/11/2020,1.0,ST. TAMMANY PARISH - I-10: LANE CLOSURES (SLIDELL),ST.+TAMMANY+PARISH+-+I-10:+LANE+CLOSURES+(SLIDELL),30.2931,-89.81653,0.67,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [0.9]}"
8/11/2020,1.0,ST. TAMMANY PARISH – I-10: SLIDELL RAMP CLOSURES,ST.+TAMMANY+PARISH+–+I-10:+SLIDELL+RAMP+CLOSURES,30.2931,-89.81653,0.67,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [0.9]}"
8/11/2020,-1.0,ST. TAMMANY PARISH – I-10: MEDIAN PROTECTION-OAK HARBOR LIGHT/RAMP,ST.+TAMMANY+PARISH+–+I-10:+MEDIAN+PROTECTION-OAK+HARBOR+LIGHT/RAMP,0.0,0.0,0.0,0.0
8/11/2020,1.0,LA 384 (Country Club Road – Westbound) and LA 384 (Big Lake Road – Southbound) Intermittent Lane Closures: Weaver Road to Vincent Road - Calcasieu Par,LA+384+(Country+Club+Road+–+Westbound)+and+LA+384+(Big+Lake+Road+–+Southbound)+Intermittent+Lane+Closures:+Weaver+Road+to+Vincent+Road+-+Calcasieu+Par,0.0,0.0,0.0,0.0
8/10/2020,-1.0,"US 90, Crescent City Connection, Orleans Parish","US+90,+Crescent+City+Connection,+Orleans+Parish",29.93771,-90.06167,0.83,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/10/2020,-1.0,"LA 128, Franklin Parish","LA+128,+Franklin+Parish",32.03504,-91.73865,0.79,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/10/2020,1.0,I-10 full closure from Exit 25 to Exit 34 – Calcasieu Parish,I-10+full+closure+from+Exit+25+to+Exit+34+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/10/2020,-1.0,"LA 47, St. Bernard Parish, H.013560.6","LA+47,+St.+Bernard+Parish,+H.013560.6",29.95619,-89.95706,0.61,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/10/2020,-1.0,ST. TAMMANY PARISH - I-12: US 190 TO LA 59,ST.+TAMMANY+PARISH+-+I-12:+US+190+TO+LA+59,30.2931,-89.81653,0.68,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
8/10/2020,-1.0,"US 90, Danziger Bridge, US 90, SP# H.000303.6","US+90,+Danziger+Bridge,+US+90,+SP#+H.000303.6",0.0,0.0,0.0,0.0
8/10/2020,1.0,"ROAD CLOSURE: LA 191 at Toledo Bend Spillway, Sabine Parish","ROAD+CLOSURE:+LA+191+at+Toledo+Bend+Spillway,+Sabine+Parish",0.0,0.0,0.0,0.0
8/10/2020,1.0,"LA 1158, Evangeline Parish, Bridge Closure","LA+1158,+Evangeline+Parish,+Bridge+Closure",30.60456,-92.46014,0.65,"{'state': 1.0, 'county': 1.0, 'streets': [0.74]}"
8/10/2020,-1.0,"REVISED: LA 611-1 (River Road) from Arnoult Road to Highway Drive, Jefferson Parish, S.P. No H.01216","REVISED:+LA+611-1+(River+Road)+from+Arnoult+Road+to+Highway+Drive,+Jefferson+Parish,+S.P.+No+H.01216",0.0,0.0,0.0,0.0
8/10/2020,-1.0,"I-10, Jefferson and St. Charles Parish, S.P. No. H.013839","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013839",0.0,0.0,0.0,0.0
8/10/2020,-1.0,LA 1 Railroad Bridge; West Baton Rouge Parish,LA+1+Railroad+Bridge;+West+Baton+Rouge+Parish,30.53439,-91.06384,0.52,"{'state': 1.0, 'city': 1.0, 'streets': [0.85]}"
8/10/2020,1.0,LA 10 WB Lane Closure in West Feliciana Parish,LA+10+WB+Lane+Closure+in+West+Feliciana+Parish,30.76276,-91.30893,0.55,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/10/2020,1.0,LA 73 Lane Closure @ Manchac Bridge,LA+73+Lane+Closure+@+Manchac+Bridge,30.2733,-91.89962,0.33,"{'state': 1.0, 'city': 0.29}"
8/8/2020,0.0,"DOTD announces opening of Susek/LA 3144 Roundabout in Pineville, Rapides Parish","DOTD+announces+opening+of+Susek/LA+3144+Roundabout+in+Pineville,+Rapides+Parish",0.0,0.0,0.0,0.0
8/7/2020,1.0,I-10EB (EAST BATON ROUGE PARISH) HIGHLAND ROAD EB OFF RAMP CLOSURE,I-10EB+(EAST+BATON+ROUGE+PARISH)+HIGHLAND+ROAD+EB+OFF+RAMP+CLOSURE,30.42827,-91.18118,0.5,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
8/7/2020,-1.0,I-10EB (EAST BATON ROUGE PARISH) MM 164 TO MM 167,I-10EB+(EAST+BATON+ROUGE+PARISH)+MM+164+TO+MM+167,30.53775,-91.09512,0.5,"{'state': 1.0, 'county': 1.0}"
8/7/2020,-1.0,Highland Road (LA 948) -- East Baton Rouge Parish,Highland+Road+(LA+948)+--+East+Baton+Rouge+Parish,30.43775,-91.18637,0.74,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
8/7/2020,-1.0,H.013331 -- LA 427: Perkins Rd. -- East Baton Rouge Parish,H.013331+--+LA+427:+Perkins+Rd.+--+East+Baton+Rouge+Parish,30.34311,-91.01849,0.64,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
8/7/2020,-1.0," US 90 (CCC), Orleans Parish","+US+90+(CCC),+Orleans+Parish",30.01412,-89.93987,0.86,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
8/7/2020,0.0,NOW OPEN: LA 589 near Redwing in West Carroll Parish,NOW+OPEN:+LA+589+near+Redwing+in+West+Carroll+Parish,32.81038,-91.49265,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [0.9], 'houseNumber': 1.0}"
8/7/2020,1.0,***LANE CLOSURE***LA 1 SB (Outside) and LA 1 NB (Inside) at Bayou Plaquemine Bridge,***LANE+CLOSURE***LA+1+SB+(Outside)+and+LA+1+NB+(Inside)+at+Bayou+Plaquemine+Bridge,0.0,0.0,0.0,0.0
8/7/2020,1.0,"LA 16, Livingston Parish, Road Closure, S.P. H.013230","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013230",0.0,0.0,0.0,0.0
8/7/2020,1.0,"LA 16, Livingston Parish, Road Closure, S.P. H.013230","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013230",0.0,0.0,0.0,0.0
8/7/2020,-1.0,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
8/7/2020,-1.0,"LA 3152 Clearview Pkwy W. Metairie to Argonne St., Jefferson Parish, H.012571","LA+3152+Clearview+Pkwy+W.+Metairie+to+Argonne+St.,+Jefferson+Parish,+H.012571",30.0039,-90.18556,0.61,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
8/7/2020,-1.0,"I-310, St. Charles Parish, S.P. H.012617","I-310,+St.+Charles+Parish,+S.P.+H.012617",30.18101,-93.23806,0.53,"{'state': 1.0, 'city': 0.5, 'streets': [0.85]}"
8/6/2020,1.0,"I-10 EB & WB from Exit 109 - LA 328 (Breaux Bridge) to MM 112 (Bordelon Rd Overpass), St. Martin Parish, Alternating Lane Closures","I-10+EB+&+WB+from+Exit+109+-+LA+328+(Breaux+Bridge)+to+MM+112+(Bordelon+Rd+Overpass),+St.+Martin+Parish,+Alternating+Lane+Closures",30.035,-89.98148,0.86,"{'state': 1.0, 'streets': [1.0]}"
8/6/2020,1.0,"I-10 EB from MM 108 (Bayou Teche) to Exit 109 - LA 328 (Breaux Bridge), Lafayette/St. Martin Parish, Lane Closure","I-10+EB+from+MM+108+(Bayou+Teche)+to+Exit+109+-+LA+328+(Breaux+Bridge),+Lafayette/St.+Martin+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
8/6/2020,1.0,"I-10 WB at Exit 103B (I-49/US 167 North), Lafayette Parish, Intermittent Ramp Closure","I-10+WB+at+Exit+103B+(I-49/US+167+North),+Lafayette+Parish,+Intermittent+Ramp+Closure",0.0,0.0,0.0,0.0
8/6/2020,1.0,"LA 1026, Livingston Parish, Lane Closure, S.P. H.011824","LA+1026,+Livingston+Parish,+Lane+Closure,+S.P.+H.011824",0.0,0.0,0.0,0.0
8/6/2020,1.0,"LA 16, Livingston Parish, Road Closure, S.P. H.013724","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013724",0.0,0.0,0.0,0.0
8/6/2020,-1.0,ST. TAMMANY PARISH- LA40: TCHEFUNCTE RIVER BRIDGE,ST.+TAMMANY+PARISH-+LA40:+TCHEFUNCTE+RIVER+BRIDGE,30.41552,-90.10053,0.65,"{'state': 1.0, 'county': 1.0, 'streets': [0.93]}"
8/6/2020,-1.0,DATE EXTENSION: ST. TAMMANY & WASHINGTON PARISH – LA 16 BRIDGES (SUN/ISABEL),DATE+EXTENSION:+ST.+TAMMANY+&+WASHINGTON+PARISH+–+LA+16+BRIDGES+(SUN/ISABEL),30.45265,-90.05873,0.82,"{'state': 1.0, 'county': 1.0, 'streets': [0.58]}"
8/6/2020,1.0,"I-10 WB from Exit 104 - Louisiana Avenue to MM 103, Lafayette Parish, Lane Closure","I-10+WB+from+Exit+104+-+Louisiana+Avenue+to+MM+103,+Lafayette+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
8/6/2020,1.0,"I-10 Westbound at Louisiana Avenue, Lafayette Parish, Intermittent Ramp Closure","I-10+Westbound+at+Louisiana+Avenue,+Lafayette+Parish,+Intermittent+Ramp+Closure",0.0,0.0,0.0,0.0
8/6/2020,1.0,"LA 44: Between LA 3213 and LA 54, Road Closure, St. John the Baptist Parish","LA+44:+Between+LA+3213+and+LA+54,+Road+Closure,+St.+John+the+Baptist+Parish",0.0,0.0,0.0,0.0
8/6/2020,1.0,LA 383 Northbound Intermittent Lane Closure: Railroad Avenue (MP 0.4) to just South of LA 3059 (MP 2.7) in Iowa – Calcasieu Parish and Jefferson Davis,LA+383+Northbound+Intermittent+Lane+Closure:+Railroad+Avenue+(MP+0.4)+to+just+South+of+LA+3059+(MP+2.7)+in+Iowa+–+Calcasieu+Parish+and+Jefferson+Davis,0.0,0.0,0.0,0.0
8/6/2020,0.0,"H.001557-LA 4, Caldwell Parish, Road Closure Notice (Update: OPEN)","H.001557-LA+4,+Caldwell+Parish,+Road+Closure+Notice+(Update:+OPEN)",0.0,0.0,0.0,0.0
8/6/2020,-1.0,"LA 18 (River Road), St. Charles Parish, S.P. H.012600","LA+18+(River+Road),+St.+Charles+Parish,+S.P.+H.012600",29.95299,-90.31028,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/6/2020,1.0,"LA 182 (W. Main Street) between S. Lasalle Street & N. North Street, Iberia Parish, Lane Closure","LA+182+(W.+Main+Street)+between+S.+Lasalle+Street+&+N.+North+Street,+Iberia+Parish,+Lane+Closure",31.82622,-92.3187,0.57,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/6/2020,-1.0,"LA 541, Jefferson Parish, H.012553.6","LA+541,+Jefferson+Parish,+H.012553.6",29.76192,-90.11816,0.49,"{'state': 1.0, 'county': 1.0}"
8/5/2020,1.0,"I-49 NB & SB from I-10 to the St. Landry Parish Line, Lafayette Parish, Alternating Lane Closures","I-49+NB+&+SB+from+I-10+to+the+St.+Landry+Parish+Line,+Lafayette+Parish,+Alternating+Lane+Closures",30.49965,-92.07065,0.93,"{'state': 1.0, 'streets': [0.95]}"
8/5/2020,1.0,"UPDATE - ROAD/LANE CLOSURE: I-220 westbound near Benton Road, Bossier Parish","UPDATE+-+ROAD/LANE+CLOSURE:+I-220+westbound+near+Benton+Road,+Bossier+Parish",0.0,0.0,0.0,0.0
8/5/2020,-1.0,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
8/5/2020,-1.0,"REVISED: LA 47, St. Bernard Parish, H.013560.6","REVISED:+LA+47,+St.+Bernard+Parish,+H.013560.6",29.95389,-89.99393,0.56,"{'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
8/5/2020,1.0,St. Tammany Parish - LA 41 (Dump Road - LA 435) - Lane Closure,St.+Tammany+Parish+-+LA+41+(Dump+Road+-+LA+435)+-+Lane+Closure,30.62283,-89.9648,0.5,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/5/2020,1.0,Intermittent lane closures on LA 14 southbound – Calcasieu Parish,Intermittent+lane+closures+on+LA+14+southbound+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/5/2020,1.0,"I-12, Livingston Parish, Lane Closure, S.P. H.011278","I-12,+Livingston+Parish,+Lane+Closure,+S.P.+H.011278",0.0,0.0,0.0,0.0
8/5/2020,-1.0,"US 90, Crescent City Connection, Orleans Parish,","US+90,+Crescent+City+Connection,+Orleans+Parish,",29.93771,-90.06167,0.83,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/5/2020,1.0,I-10 WB lane closures between MM 22 and Exit 21 (LA 27/Beglis Pkwy) – Calcasieu Parish,I-10+WB+lane+closures+between+MM+22+and+Exit+21+(LA+27/Beglis+Pkwy)+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/5/2020,1.0,*** UPDATE**** DOTD announces upcoming La 3246 (Siegen Lane) Lane closures in East Baton Rouge Parish,***+UPDATE****+DOTD+announces+upcoming+La+3246+(Siegen+Lane)+Lane+closures+in+East+Baton+Rouge+Parish,0.0,0.0,0.0,0.0
8/5/2020,1.0,US 90 Business (Broad Street) Westbound Right Lane Closure at South Lyons Street (MP 0.78) - Calcasieu Parish,US+90+Business+(Broad+Street)+Westbound+Right+Lane+Closure+at+South+Lyons+Street+(MP+0.78)+-+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/5/2020,-1.0,ST. TAMMANY PARISH – LA 59: Roundabout at Lonesome Rd.,ST.+TAMMANY+PARISH+–+LA+59:+Roundabout+at+Lonesome+Rd.,30.38712,-90.06334,0.56,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/5/2020,-1.0,H.011295 -- LA 73: Government St. -- East Baton Rouge Parish,H.011295+--+LA+73:+Government+St.+--+East+Baton+Rouge+Parish,30.44455,-91.13876,0.6,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
8/5/2020,-1.0,Terrebonne Parish- LA 20/ LA 24 (West Main),Terrebonne+Parish-+LA+20/+LA+24+(West+Main),29.37461,-90.82707,0.46,"{'state': 1.0, 'county': 1.0}"
8/5/2020,1.0,LA 944 - Road CLOSURE,LA+944+-+Road+CLOSURE,30.44335,-91.18664,0.36,{'state': 1.0}
8/4/2020,-1.0,"US 61 from RR Overpass to LA 50, in Jefferson & St. Charles Parish, S.P. No H.000320","US+61+from+RR+Overpass+to+LA+50,+in+Jefferson+&+St.+Charles+Parish,+S.P.+No+H.000320",30.46254,-91.10283,0.51,"{'state': 1.0, 'district': 0.59, 'streets': [1.0]}"
8/4/2020,-1.0,"US 61, Southbound, (Airline Highway), St. Charles Parish","US+61,+Southbound,+(Airline+Highway),+St.+Charles+Parish",29.8779,-90.43458,0.6,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'city': 0.64, 'streets': [0.72]}"
8/4/2020,-1.0,ST. TAMMANY PARISH - I-12: US 190 TO LA 59,ST.+TAMMANY+PARISH+-+I-12:+US+190+TO+LA+59,30.2931,-89.81653,0.68,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
8/4/2020,1.0,***UPDATE***LA 27 (South Pine Street) Southbound Lane Closure between West 3rd Street to West 4th Street – Beauregard Parish,***UPDATE***LA+27+(South+Pine+Street)+Southbound+Lane+Closure+between+West+3rd+Street+to+West+4th+Street+–+Beauregard+Parish,0.0,0.0,0.0,0.0
8/4/2020,-1.0,US 171 Northbound and Southbound Shoulder Closures: Twin Oaks Road to Shirley Loop (MP 41.2) - Beauregard Parish,US+171+Northbound+and+Southbound+Shoulder+Closures:+Twin+Oaks+Road+to+Shirley+Loop+(MP+41.2)+-+Beauregard+Parish,0.0,0.0,0.0,0.0
8/4/2020,1.0,UPDATE: Intermittent lane closures at the intersection of LA 385 (Ryan Street)/LA 384 (University Drive) – Lake Charles – Calcasieu Parish,UPDATE:+Intermittent+lane+closures+at+the+intersection+of+LA+385+(Ryan+Street)/LA+384+(University+Drive)+–+Lake+Charles+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/4/2020,-1.0,DOTD announces upcoming I-110 lane closures in East Baton Rouge Parish,DOTD+announces+upcoming+I-110+lane+closures+in+East+Baton+Rouge+Parish,30.53775,-91.09512,0.34,"{'state': 1.0, 'county': 1.0}"
8/4/2020,1.0,"Crescent City Connection, HOV Lanes, Orleans Parish, Complete Closure","Crescent+City+Connection,+HOV+Lanes,+Orleans+Parish,+Complete+Closure",29.93771,-90.06167,0.58,"{'state': 1.0, 'city': 0.75, 'streets': [1.0]}"
8/4/2020,-1.0,"US 90, Crescent City Connection, Orleans Parish","US+90,+Crescent+City+Connection,+Orleans+Parish",29.93771,-90.06167,0.83,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/4/2020,1.0,LANE CLOSURE: I-20 EB at LA 507 Overpass (Exit 77) in Lincoln Parish,LANE+CLOSURE:+I-20+EB+at+LA+507+Overpass+(Exit+77)+in+Lincoln+Parish,0.0,0.0,0.0,0.0
8/3/2020,1.0,"I-10 WB between MM 117.5 & 114.5, St. Martin Parish, Alternating Lane Closures","I-10+WB+between+MM+117.5+&+114.5,+St.+Martin+Parish,+Alternating+Lane+Closures",30.44335,-91.18664,0.33,{'state': 1.0}
8/3/2020,-1.0,LA 70 – Sunshine Bridge,LA+70+–+Sunshine+Bridge,31.8686,-92.03256,0.85,"{'state': 1.0, 'streets': [0.9]}"
8/3/2020,0.0,LA 3066 (IBERVILLE PARISH) EMERGENCY ROAD CLOSURE - OPEN,LA+3066+(IBERVILLE+PARISH)+EMERGENCY+ROAD+CLOSURE+-+OPEN,0.0,0.0,0.0,0.0
8/3/2020,1.0,Full closure on LA 14 between Monroe Street and Derek Drive - Calcasieu Parish,Full+closure+on+LA+14+between+Monroe+Street+and+Derek+Drive+-+Calcasieu+Parish,0.0,0.0,0.0,0.0
8/3/2020,-1.0,"Harvey Tunnel on US 90B, Jefferson Parish","Harvey+Tunnel+on+US+90B,+Jefferson+Parish",29.89951,-90.07547,0.67,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [0.83]}"
8/3/2020,1.0,"I-12, Livingston Parish, Westbound Entrance and Exit Ramp Closures, S.P. H.012875","I-12,+Livingston+Parish,+Westbound+Entrance+and+Exit+Ramp+Closures,+S.P.+H.012875",30.50311,-90.75288,0.34,"{'country': 0.42, 'state': 1.0, 'city': 1.0}"
8/3/2020,-1.0,"LA 52 (Paul Mallard), from LA 18 to US 90, St. Charles Parish","LA+52+(Paul+Mallard),+from+LA+18+to+US+90,+St.+Charles+Parish",29.9343,-90.36462,0.61,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.82], 'houseNumber': 0.9}"
