Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,streets,highways,exits,markers,road_closed,predictions,query,query_string,lat,lng,query_score,field_score
927,BHGREGaryGreene,Gary Sherrill would love to show you the #listing at 1916 Pleasant Springs Lane #Pearland #TX #realestate https://tour.corelistingmachine.com/home/NZBGK8,2020-08-27 17:38:29+00:00,0,0,,#listing #Pearland #TX #realestate,['springs lane'],[],[],[],0.0,0.0,'springs lane',springs+lane,30.7792,-90.44729,0.95,"{'state': 0.89, 'streets': [0.99]}"
567,TotalTrafficHOU,"Accident. two right lanes blocked in #WestSide on I-10 Inbound at Hwy 6, stopped traffic back to Barker Cypress #traffic http://bit.ly/17hsIjn",2020-08-28 12:15:43+00:00,0,0,,#WestSide #traffic,[],"['i-10', 'hwy 6']",[],[],,1.0,"'i-10', 'hwy 6'",i-10%2C++hwy+6,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
969,BHGREGaryGreene,Just listed by Purak Parmar in #Spring #TX. 5111 Beaubridge Lane! Please retweet! https://tour.corelistingmachine.com/home/QHC93U,2020-08-24 23:21:15+00:00,0,0,,#Spring #TX,['beaubridge lane'],[],[],[],0.0,0.0,'beaubridge lane',beaubridge+lane,30.2733,-91.89962,0.82,"{'state': 0.89, 'city': 0.83}"
448,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Kyle on I-35 NB at Yarrington Rd/Exit 210 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 13:10:43+00:00,0,0,,#Kyle #ATXtraffic,['yarrington rd'],['i-35'],['exit 210'],[],,1.0,"'yarrington rd','i-35','exit 210'",yarrington+rd%2C+i-35%2C+exit+210,31.60368,-92.56115,0.71,"{'state': 0.89, 'streets': [0.95], 'houseNumber': 0.88}"
554,TotalTrafficHOU,Stalled vehicle affects the hov lane. in #Harris on I-45 N Hov Outbound at W Rd #traffic http://bit.ly/17hsIjn,2020-08-28 14:40:43+00:00,0,0,,#Harris #traffic,"['hov lane', 'w rd']",['i-45'],[],[],,1.0,"'hov lane', 'w rd','i-45'",hov+lane%2C++w+rd%2C+i-45,0.0,0.0,0.0,0.0
570,TotalTrafficHOU,"Accident. two right lanes blocked in #WestSide on I-10 Katy Inbound at Hwy 6, stopped traffic back to Barker Cypress #traffic http://bit.ly/17hsIjn",2020-08-28 11:40:43+00:00,0,0,,#WestSide #traffic,[],"['i-10', 'hwy 6']",[],[],,1.0,"'i-10', 'hwy 6'",i-10%2C++hwy+6,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
853,TotalTrafficAUS,"Accident in #Austin on I 35 SB at Berrywood Dr/Meadow Lark Ave, stop and go traffic back to Howard Ln/Exit 246 #ATXtraffic http://bit.ly/10BGKax",2020-08-24 14:00:43+00:00,0,0,,#Austin #ATXtraffic,['lark ave'],[],['exit 246'],[],,1.0,"'lark ave','exit 246'",lark+ave%2C+exit+246,30.69227,-92.25801,0.77,"{'state': 0.89, 'streets': [0.86], 'houseNumber': 1.0}"
418,TotalTrafficHOU,Accident. two left lanes blocked in #SeSide on I-610 S Lp EB at The 45 Gulf Fwy #traffic http://bit.ly/17hsIjn,2020-08-29 23:00:43+00:00,0,0,,#SeSide #traffic,[],['i-610'],[],[],,1.0,'i-610',i-610,31.37345,-92.39054,0.99,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
766,TotalTrafficAUS,Disabled vehicle. right shoulder blocked in #Travis on Mopac NB at Westover Rd/Northwood Rd #ATXtraffic http://bit.ly/10BGKax,2020-08-25 18:35:44+00:00,0,0,,#Travis #ATXtraffic,"['westover rd', 'northwood rd']",[],[],[],,1.0,"'westover rd', 'northwood rd'",westover+rd%2C++northwood+rd,31.76515,-93.13819,0.65,"{'state': 0.89, 'streets': [1.0]}"
787,TotalTrafficHOU,"Accident cleared in #WestSide on I-10 Katy Fwy Inbound at The W Sam Houston Tollway, stop and go traffic back to Wilcrest #traffic http://bit.ly/17hsIjn",2020-08-25 15:20:43+00:00,0,0,,#WestSide #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
179,TotalTrafficHOU,Closed due to accident in #Tomball on SH-99 Lanier Pkwy - N WB between Boudreaux Rd/Gleannloch Forest Dr and FM-2920 #traffic http://bit.ly/17hsIjn,2020-08-29 10:45:43+00:00,0,0,,#Tomball #traffic,"['lanier pkwy', 'boudreaux rd']",[],[],[],,1.0,"'lanier pkwy', 'boudreaux rd'",lanier+pkwy%2C++boudreaux+rd,30.64534,-93.59615,0.67,"{'state': 0.89, 'county': 0.55, 'streets': [0.45]}"
26,LongviewPolice,W Marshall Av and Ward St is closed (East and West bound) due to flooding.,2020-09-03 12:00:15+00:00,2,1,,,['ward st'],[],[],[],,1.0,'ward st',ward+st,30.38807,-91.17352,0.99,"{'state': 0.89, 'streets': [1.0]}"
254,TotalTrafficHOU,"Vehicle fire cleared in #Sharpstown on I-69 SW Fwy Outbound at Bellaire Boulevard, stop and go traffic back to Fountain View #traffic http://bit.ly/17hsIjn",2020-08-31 23:30:44+00:00,0,0,,#Sharpstown #traffic,['bellaire boulevard'],['i-69'],[],[],,1.0,"'bellaire boulevard','i-69'",bellaire+boulevard%2C+i-69,32.48701,-93.67601,0.89,"{'state': 0.89, 'streets': [1.0]}"
357,Bryce_Newberry,Happening now: @ATCEMS &amp; @austinfiredept working to help someone stuck on a crane down. E 3rd St near I-35 frontage road. Avoid the area as emergency responders have the area blocked off. @KVUE,2020-08-31 12:43:53+00:00,3,5,@ATCEMS @austinfiredept @KVUE,,"['3rd st', 'frontage road']",[],[],[],1.0,0.0,"'3rd st', 'frontage road'",3rd+st%2C++frontage+road,30.37201,-90.09296,0.86,"{'state': 0.89, 'streets': [0.84]}"
345,TotalTrafficBTR,Accident cleared in #WestBatonRouge on I 10 EB before LA-415/Lobdell/Exit 151 #traffic http://bit.ly/12oyfoo,2020-08-31 15:50:45+00:00,0,0,,#WestBatonRouge #traffic,[],[],['exit 151'],[],,0.0,'exit 151',exit+151,30.57019,-92.07295,0.99,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
68,TotalTrafficBTR,Closed due to accident in #Ascension on Hwy 22 Both NB/SB between US 61/Airline Hwy and LA-429 #traffic http://bit.ly/12oyfoo,2020-09-02 12:05:43+00:00,0,0,,#Ascension #traffic,['airline hwy'],"['hwy 22', 'us 61']",[],[],,1.0,"'airline hwy','hwy 22', 'us 61'",airline+hwy%2C+hwy+22%2C++us+61,29.98076,-90.27553,0.81,"{'country': 1.0, 'state': 0.89, 'streets': [0.91], 'houseNumber': 1.0}"
987,CepageduViv,Thank you to the outstanding crew @Starbucks on HWY 3 for taking care of our #PumpkinSpiceLatte this morning when the app was glitchy and I didn’t bring my wallet. #sundayvibes I will see you guys tomorrow,2020-08-30 23:29:51+00:00,1,3,@Starbucks,#PumpkinSpiceLatte #sundayvibes,[],['hwy 3'],[],[],,0.0,'hwy 3',hwy+3,32.71254,-93.73705,0.99,"{'state': 0.89, 'streets': [1.0]}"
432,TotalTrafficHOU,"Accident, left lane blocked in #Houston on I-69 SW Inbound at S Rice Ave, stop and go traffic back to Fountain View #traffic http://bit.ly/17hsIjn",2020-08-29 17:50:43+00:00,0,0,,#Houston #traffic,['rice ave'],['i-69'],[],[],,1.0,"'rice ave','i-69'",rice+ave%2C+i-69,31.41657,-92.50076,0.78,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
309,KWKTFOX44,#BREAKING Temple Police officers are responding to a fatal accident at the intersection of Southeast HK Dodgen Loop and State Highway 95 https://bit.ly/2YTfPh8 #fox44tx,2020-08-31 21:13:28+00:00,0,0,,#BREAKING #fox44tx,[],['highway 95'],[],[],,1.0,'highway 95',highway+95,30.50796,-92.31939,0.99,"{'state': 0.89, 'streets': [1.0]}"
627,TotalTrafficHOU,Stalled vehicle affects the exit ramp. in #SwSide on I-69 SW NB at Hillcroft #traffic http://bit.ly/17hsIjn,2020-08-27 15:55:43+00:00,0,0,,#SwSide #traffic,[],['i-69'],[],[],,1.0,'i-69',i-69,30.44335,-91.18664,0.73,{'state': 0.89}
624,1richhdee,Ain’t no traffic when you in your own lane,2020-08-27 16:27:33+00:00,0,1,,,['own lane'],[],[],[],0.0,0.0,'own lane',own+lane,30.31678,-92.10824,0.87,"{'state': 0.89, 'streets': [0.71]}"
506,TotalTrafficHOU,Accident. left shoulder blocked in #WestSide on I-10 Katy Fwy Outbound at Antoine #traffic http://bit.ly/17hsIjn,2020-08-28 22:10:43+00:00,0,0,,#WestSide #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
501,TotalTrafficHOU,"Accident, left lane blocked in #Brazoria on Hwy 288 SB at Croix Rd, stop and go traffic back to CR 101/Bailey Rd. #traffic http://bit.ly/17hsIjn",2020-08-28 22:35:43+00:00,0,0,,#Brazoria #traffic,"['croix rd', 'bailey rd']",['hwy 288'],[],[],,1.0,"'croix rd', 'bailey rd','hwy 288'",croix+rd%2C++bailey+rd%2C+hwy+288,0.0,0.0,0.0,0.0
460,TotalTrafficHOU,"Accident, right lane blocked in #NwSide on US-290 EB at Fairbanks N Houston #traffic http://bit.ly/17hsIjn",2020-08-29 01:20:43+00:00,0,0,,#NwSide #traffic,['right lane'],['us-290'],[],[],,1.0,"'right lane','us-290'",right+lane%2C+us-290,30.01421,-92.42878,0.68,"{'country': 1.0, 'state': 0.89, 'district': 0.83}"
157,KLFY,"The Acadia Parish Sheriff’s Office will host a supply drive beginning Tuesday, Sept. 1 through Thursday, Sept. 3 for parishes affected by Hurricane Laura.",2020-08-31 20:47:03+00:00,0,0,,,['supply drive'],[],[],[],0.0,0.0,'supply drive',supply+drive,30.44335,-91.18664,0.42,{'state': 0.89}
51,georgetowntx,"Most city offices and facilities will be closed for Labor Day on Monday, Sept. 7. Closed/open: Offices and facilities GoGeo Williams Drive Pool Visitors Center Garey Park Solid waste services More info: https://bit.ly/2F1S7bK",2020-09-02 17:14:50+00:00,2,1,,,['williams drive'],[],[],[],0.0,0.0,'williams drive',williams+drive,30.14635,-93.21183,0.99,"{'state': 0.89, 'streets': [1.0]}"
878,GetToAggieGame,Struggling to get to campus? We offer a Park & Ride service! Just park at The First Baptist Church of College Station and our bus Route 34 will swing by and get you to campus! For more information check out http://transport.tamu.edu/Transit/service.aspx#parknride @TAMU @tamustudentlife @TAMUResLife,2020-08-31 22:01:03+00:00,1,0,@TAMU @tamustudentlife @TAMUResLife,,[],['route 34'],[],[],0.0,0.0,'route 34',route+34,31.27175,-93.02682,0.8,"{'state': 0.89, 'streets': [0.62]}"
317,ih10kt_traffic,"IH-10 KATY Eastbound At STUDEMONT ST - Accident - Status: Verified at 3:48 PM - Lanes Affected: 2 Mainlane(s), 1 Shoulder Lane(s)",2020-08-31 20:51:14+00:00,0,0,,,['studemont st'],[],[],[],,0.0,'studemont st',studemont+st,30.44335,-91.18664,0.42,{'state': 0.89}
642,TotalTrafficBTR,Right lane blocked due to downed tree in #Iberville on I 10 EB at Hwy 975/Whiskey Bay/Exit 127 #traffic http://bit.ly/12oyfoo,2020-08-27 12:50:43+00:00,0,0,,#Iberville #traffic,['right lane'],['hwy 975'],['exit 127'],[],,1.0,"'right lane','hwy 975','exit 127'",right+lane%2C+hwy+975%2C+exit+127,32.01289,-93.72258,0.67,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
743,TotalTrafficAUS,"Disabled vehicle cleared in #Travis on I 35 NB at Wells Branch Pkwy/FM 1825, slow traffic back to Howard Ln/Exit 246 #ATXtraffic http://bit.ly/10BGKax",2020-08-26 00:10:44+00:00,0,0,,#Travis #ATXtraffic,['branch pkwy'],[],['exit 246'],[],,0.0,"'branch pkwy','exit 246'",branch+pkwy%2C+exit+246,30.38106,-90.06527,0.68,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
868,_m_a_r_k_p,@TheBeneficiary_ watched this dude drive with his knee shooting pics at highway speeds. Man is capable of anything. #photography #Volkswagen #passat #thegoat,2020-08-24 03:53:03+00:00,0,0,@TheBeneficiary_,#photography #Volkswagen #passat #thegoat,['dude drive'],[],[],[],0.0,0.0,'dude drive',dude+drive,30.01069,-90.27065,0.88,"{'state': 0.89, 'streets': [0.78]}"
768,_ChardonnayPapi,"You are evacuating a city of 50,000 people and a county of 342,000 people and roughly 75 percent of them are going to use the same road to get out of the area. Shouldn’t the first thing you do be to mitigate the amount of normal traffic that is already going to be on the road??",2020-08-25 18:22:28+00:00,0,0,,,['same road'],[],[],[],0.0,0.0,'same road',same+road,31.36457,-92.44139,0.94,"{'state': 0.89, 'streets': [0.99]}"
137,KATCTV3,I-10 West is now closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion remains minimal. Motorists are advised to take an alternate route.,2020-09-01 10:21:14+00:00,6,10,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
900,PoeDaughter7,"Kearney Lane is open for inside dinner! Woot! (at @KerbeyLaneCafe in Austin, TX) https://www.swarmapp.com/c/6hLsazQdWXp",2020-08-29 23:38:27+00:00,0,0,@kerbeylanecafe,,['kearney lane'],[],[],[],0.0,0.0,'kearney lane',kearney+lane,32.99481,-91.33329,0.99,"{'state': 0.89, 'streets': [1.0]}"
889,nessssa_75,Get out of the fast lane if you’re gonna drive slow af,2020-08-31 13:12:26+00:00,4,22,,,['fast lane'],[],[],[],0.0,0.0,'fast lane',fast+lane,30.62147,-90.43708,0.99,"{'state': 0.89, 'streets': [0.89]}"
18,I35WacoTravel,Waco | I-35 southbound Frontage Road at S 9th Street | ALL LANES closed tonight 7PM to 6AM https://www.waco4bmap.org/?id=13809#closures #My35,2020-09-03 13:00:42+00:00,0,0,,#My35,"['frontage road', '9th street']",['i-35'],[],[],,0.0,"'frontage road', '9th street','i-35'",frontage+road%2C++9th+street%2C+i-35,0.0,0.0,0.0,0.0
785,MarioMo33,I rather have a smoother drive on that highway,2020-08-25 15:31:27+00:00,0,0,,,['smoother drive'],[],[],[],0.0,0.0,'smoother drive',smoother+drive,30.44335,-91.18664,0.38,{'state': 0.89}
249,AlaStormTracker,Snakes ain’t afraid of no hurricane. Bourbon street is wild...first time on it.,2020-08-24 02:51:02+00:00,0,20,,,['bourbon street'],[],[],[],0.0,0.0,'bourbon street',bourbon+street,29.95931,-90.06503,0.99,"{'state': 0.89, 'streets': [1.0]}"
125,Laf_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion has reached the Mississippi River Bridge. Motorists are advised to take an alternate route.,2020-09-01 11:44:29+00:00,2,1,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
74,OKDOT,"EDMOND: The northbound I-35 off-ramp to Waterloo Rd. (mm 146) will be closed from 7 p.m. Tuesday to 6 a.m. Wednesday and continuing nightly through Friday, Sept. 4, for surface repair. #trucking",2020-09-01 23:30:14+00:00,0,1,,#trucking,['waterloo rd'],['i-35'],[],[],,0.0,"'waterloo rd','i-35'",waterloo+rd%2C+i-35,30.68797,-91.36,0.76,"{'state': 0.89, 'district': 1.0}"
187,TotalTrafficHOU,"Closed due to accident in #NorthSide on BELTWAY 8-NORTH EB between Aldine Westfeild and John F Kennedy Blvd, stopped traffic back to Imperial Vly Dr #traffic http://bit.ly/17hsIjn",2020-08-28 11:15:43+00:00,0,0,,#NorthSide #traffic,['kennedy blvd'],[],[],[],,1.0,'kennedy blvd',kennedy+blvd,30.34651,-91.8482,0.79,"{'state': 0.89, 'streets': [0.9]}"
710,TotalTrafficHOU,"Accident. two right lanes blocked in #Downtown on I-10 Katy Fwy EB before I-45, stop and go traffic back to Taylor #traffic http://bit.ly/17hsIjn",2020-08-26 17:55:44+00:00,0,0,,#Downtown #traffic,[],"['i-10', 'i-45']",[],[],,1.0,"'i-10', 'i-45'",i-10%2C++i-45,30.035,-89.98148,0.79,"{'state': 0.89, 'streets': [1.0]}"
809,TotalTrafficHOU,"Accident. two left lanes blocked in #SouthSide on Hwy 288 SB at Southmore, stop and go traffic back to 69 SW Fwy #traffic http://bit.ly/17hsIjn",2020-08-25 00:50:43+00:00,1,0,,#SouthSide #traffic,[],['hwy 288'],[],[],,1.0,'hwy 288',hwy+288,30.32045,-91.22371,0.86,"{'state': 0.89, 'streets': [0.67]}"
267,NOLA_Traffic,All lanes are open on US 90B West past MacArthur Avenue. Congestion is minimal.,2020-08-31 22:51:36+00:00,0,0,,,['macarthur avenue'],[],[],[],,1.0,'macarthur avenue',macarthur+avenue,29.89395,-90.08439,0.99,"{'state': 0.89, 'streets': [1.0]}"
891,iamAJGutierrez,"I miss my JET LIFE already! We flying the first class Up in the sky Poppin' champagne Livin' my life In the fast lane And I won't change For the glamorous, oh the flossy flossy The glamorous, The… https://www.instagram.com/p/CEipQ5FHu-r/?igshid=mobflyqecza6",2020-08-31 05:07:12+00:00,0,0,,,['fast lane'],[],[],[],0.0,0.0,'fast lane',fast+lane,30.62147,-90.43708,0.99,"{'state': 0.89, 'streets': [0.89]}"
620,Mojo1130,Yep I need all weather scary MFs to clear path. Me n #RedBih ain’t playin. We coming down I-10 bobbing n weaving they traffic rain sleet snow wind even if cats n dogs dropping out da sky… https://www.instagram.com/p/CEZoef-n5Sy/?igshid=vx83uvtyfiqt,2020-08-27 17:05:47+00:00,0,0,,#RedBih,[],['i-10'],[],[],0.0,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
482,TotalTrafficHOU,Accident. left shoulder blocked in #Humble on US-69 Eastex Fwy Inbound at FM-1960 #traffic http://bit.ly/17hsIjn,2020-08-28 23:50:44+00:00,0,0,,#Humble #traffic,[],['us-69'],[],[],,1.0,'us-69',us-69,32.56271,-92.91076,0.99,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
775,charlyndria,If you are evacuating get on highway 90 or 105 instead of I-10.,2020-08-25 16:39:49+00:00,0,0,,,[],"['highway 90', 'i-10']",[],[],0.0,0.0,"'highway 90', 'i-10'",highway+90%2C++i-10,29.89945,-90.39099,0.85,"{'state': 0.89, 'streets': [1.0]}"
370,TotalTrafficHOU,"Accident. only the left lane gets by in #NorthwestSide on W Sam Houston Tollway NB at Philippine, stopped traffic back to Hwy 290 #traffic http://bit.ly/17hsIjn",2020-08-31 11:10:43+00:00,0,0,,#NorthwestSide #traffic,['left lane'],['hwy 290'],[],[],,1.0,"'left lane','hwy 290'",left+lane%2C+hwy+290,30.23745,-91.87623,0.86,"{'state': 0.89, 'streets': [0.61], 'houseNumber': 1.0}"
319,afdincidents,Traffic Injury Pri 4F | Old Lockhart Rd / Carl Rd | ESD11 | 15:33:26 |,2020-08-31 20:49:12+00:00,0,0,,,"['lockhart rd', 'carl rd']",[],[],[],,0.0,"'lockhart rd', 'carl rd'",lockhart+rd%2C++carl+rd,30.50743,-90.92853,0.75,"{'state': 0.89, 'streets': [1.0]}"
660,TotalTrafficAUS,Disabled vehicle. right shoulder blocked in #HaysComalCo.SanMarcos on I-35 SB at Ctr Point Rd/Exit 200 #ATXtraffic http://bit.ly/10BGKax,2020-08-27 00:55:44+00:00,0,0,,#HaysComalCo #ATXtraffic,['point rd'],['i-35'],['exit 200'],[],,1.0,"'point rd','i-35','exit 200'",point+rd%2C+i-35%2C+exit+200,32.73598,-92.94681,0.71,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 0.98}"
786,TotalTrafficHOU,"Police activity in #WestSide on I-10 Katy Fwy EB at Washington, stop and go traffic back to The W Lp #traffic http://bit.ly/17hsIjn",2020-08-25 15:20:43+00:00,0,0,,#WestSide #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
295,Shreveport_Traf,The left lane is blocked on I-220 West at North Market Street due to an accident. Congestion is minimal at this time.,2020-08-31 21:43:35+00:00,0,1,,,"['left lane', 'market street']",['i-220'],[],[],,1.0,"'left lane', 'market street','i-220'",left+lane%2C++market+street%2C+i-220,32.52183,-93.75502,0.72,"{'state': 0.89, 'streets': [0.92], 'houseNumber': 1.0}"
261,WadeADavis1,"Did you know that texting for five seconds while driving at 55 mph is equivalent to driving the length of a football field with your eyes closed, according to the National Highway Traffic Safety Administration? Learn more about safe driving here.",2020-08-31 23:15:00+00:00,0,0,,,['national highway'],[],[],[],0.0,0.0,'national highway',national+highway,30.44335,-91.18664,0.35,{'state': 0.89}
985,iTzFRANKIEMAYNE,59 N. To I-10 west ramp shut down. @TxDOTHouston,2020-08-31 21:34:34+00:00,0,1,@TxDOTHouston,,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
334,TotalTrafficHOU,Accident. two right lanes blocked in #Northside on I-610 N Lp WB after 69 Eastex Fwy #traffic http://bit.ly/17hsIjn,2020-08-31 19:00:43+00:00,0,0,,#Northside #traffic,[],['i-610'],[],[],,1.0,'i-610',i-610,31.37345,-92.39054,0.99,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
331,DennisM2208,I graduated high school with an Oklahoma Highway patrol. That is not saying much but we graduated 14 that year in Lone Wolf. #smalltown,2020-08-31 19:55:21+00:00,0,1,,#smalltown,['oklahoma highway'],[],[],[],0.0,0.0,'oklahoma highway',oklahoma+highway,29.60585,-90.77033,0.83,"{'state': 0.89, 'city': 0.75, 'streets': [0.7]}"
524,TotalTrafficBTR,"Accident, left lane blocked in #EastBatonRougeParish on I 10 EB at Perkins Rd/Exit 157A #traffic http://bit.ly/12oyfoo",2020-08-28 20:35:43+00:00,0,0,,#EastBatonRougeParish #traffic,['perkins rd'],[],[],[],,1.0,'perkins rd',perkins+rd,30.38911,-91.10519,0.99,"{'state': 0.89, 'streets': [1.0]}"
968,ClayFalls,Bryan Police confirm a fatal shooting at Rabbit Lane near Stevens Drive. Suspect in custody. This is in a residential area. @KBTXNews,2020-08-25 00:22:56+00:00,0,0,@KBTXNews,,"['rabbit lane', 'stevens drive']",[],[],[],0.0,0.0,"'rabbit lane', 'stevens drive'",rabbit+lane%2C++stevens+drive,31.43094,-93.62193,0.63,"{'state': 0.89, 'county': 0.61, 'streets': [0.9]}"
31,NOLA_Traffic,The left lane remain closed on I-10 East at Loyola Drive due to emergency roadwork. Congestion is minimal.,2020-09-03 02:21:33+00:00,0,1,,,"['left lane', 'loyola drive']",['i-10'],[],[],,1.0,"'left lane', 'loyola drive','i-10'",left+lane%2C++loyola+drive%2C+i-10,30.03002,-90.26484,0.67,"{'state': 0.89, 'streets': [0.95]}"
839,TotalTrafficHOU,Car fire. right lane blocked in #SouthEastSide on I-45 Gulf Fwy Inbound after Monroe #traffic http://bit.ly/17hsIjn,2020-08-24 18:05:43+00:00,0,0,,#SouthEastSide #traffic,['right lane'],['i-45'],[],[],,1.0,"'right lane','i-45'",right+lane%2C+i-45,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
83,Laf_Traffic,I-10 West is now open at LA 975 (Whiskey Bay). The exit ramp remains closed at this time. There is no congestion. Check http://511la.org for updates.,2020-09-01 19:27:44+00:00,0,3,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
194,_SNX,Is 6th street closed down due to COVID-19? #ATX,2020-08-27 21:57:05+00:00,0,0,,#ATX,['6th street'],[],[],[],0.0,1.0,'6th street',6th+street,30.23121,-92.27468,0.99,"{'state': 0.89, 'streets': [1.0]}"
734,TotalTrafficAUS,"Earlier vehicle fire has bee cleared in #Williamson on I 35 SB between FM 1431/Chandler Rd/Exit 256 and FM 3406/Old Settlers Blvd, slow traffic back to FM 1431/Chandler Rd/Exit 256 #ATXtraffic http://bit.ly/10BGKax",2020-08-26 03:30:43+00:00,0,1,,#Williamson #ATXtraffic,"['chandler rd', 'settlers blvd', 'chandler rd']",[],"['exit 256', 'exit 256']",[],,1.0,"'chandler rd', 'settlers blvd', 'chandler rd','exit 256', 'exit 256'",chandler+rd%2C++settlers+blvd%2C++chandler+rd%2C+exit+256%2C++exit+256,0.0,0.0,0.0,0.0
818,TotalTrafficHOU,"Disabled vehicle cleared in #Downtown on I-45 Outbound before 69, stop and go traffic back to I-10 #traffic http://bit.ly/17hsIjn",2020-08-24 22:00:43+00:00,0,1,,#Downtown #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
645,MichelleKHOU,"Update: Wow. What a DIFFERENCE a few pieces of heavy duty equipment, a hardworking @TxDOT crew, &amp; an hour of time can make! They haven’t cleared all the rocks littering Highway 87 on High Island/Bolivar Peninsula just yet, but they’ve put a GOOD dent in it! #KHOU11 #HTownRush – at High Island Beach",2020-08-27 11:51:38+00:00,26,118,@TxDOT,#KHOU11 #HTownRush,[],['highway 87'],[],[],,1.0,'highway 87',highway+87,29.98063,-91.75209,0.99,"{'state': 0.89, 'streets': [1.0]}"
81,SteveWAFB,TRAFFIC ALERT I-10 W is back OPEN headed toward Lafayette. The interstate has reopened after being closed most of the day due to a tanker accident on the Basin Bridge. More traffic &gt;&gt; http://wafb.com/traffic,2020-09-01 19:41:31+00:00,1,0,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
800,TotalTrafficHOU,Accident blocks 3 right lanes in #Montgomery on I-45 Outbound at TX-105/Exit 87 #traffic http://bit.ly/17hsIjn,2020-08-25 11:35:43+00:00,0,0,,#Montgomery #traffic,[],['i-45'],['exit 87'],[],,1.0,"'i-45','exit 87'",i-45%2C+exit+87,30.44335,-91.18664,0.47,{'state': 0.89}
716,TotalTrafficHOU,"Lanes reopened. earlier response to sb accident at spring cypress in #NorthSide on I-45 N Fwy NB between Cypresswood and Louetta, stop and go traffic back to Paramatta/Hollow Tree Ln #traffic http://bit.ly/17hsIjn",2020-08-26 16:25:43+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
5,NBC6News,ROAD CLOSURE: The lane will be closed near Hamilton Road for a period of seven to ten days while bore work for a new 42-inch water transmission line is completed.,2020-09-03 20:34:00+00:00,0,1,,,['hamilton road'],[],[],[],,0.0,'hamilton road',hamilton+road,32.7068,-92.66143,0.99,"{'state': 0.89, 'streets': [1.0]}"
965,gaylendelatte11,2237 Benedetto lane come with it,2020-08-25 01:32:01+00:00,1,4,,,['benedetto lane'],[],[],[],0.0,0.0,'benedetto lane',benedetto+lane,30.49816,-91.25198,0.99,"{'state': 0.89, 'streets': [1.0]}"
182,jbrimmage,"We @FUMCLufkin are collecting water today &amp; tomorrow until 10am - to deliver to Milam, TX (Liberty Springs UMC). Drop off at 805 E Denman Ave in Lufkin. Hurricane Laura knocked utilities there. #LoveGodLoveNeighbor – at First United Methodist",2020-08-28 17:35:09+00:00,0,3,@FUMCLufkin,#LoveGodLoveNeighbor,['denman ave'],[],[],[],0.0,0.0,'denman ave',denman+ave,30.44335,-91.18664,0.47,{'state': 0.89}
795,TotalTrafficAUS,"Accident in #Manor on 290 WB at FM 973, stop and go traffic back to Old Kimbro Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-25 13:00:43+00:00,0,1,,#Manor #ATXtraffic,['kimbro rd'],[],[],[],,1.0,'kimbro rd',kimbro+rd,30.37557,-91.12065,0.94,"{'state': 0.89, 'streets': [0.88]}"
